motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
372,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.212,1512,756.0,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [AL.LHL2, VMNPL2]",GNG,2,LX.VMNP,1,AL.LH,2,VMNP,2
324,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.246,1211,605.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, LX.VMNPL2]",GNG,2,VMNP,1,AL.LH,2,LX.VMNP,2
234,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.166,875,437.5,GNG.LX,1,2,2,"[VMNPL1, VMNPL2] -> GNG.LXL1 -> [AL.LHL2, LX.VMNPL2]",VMNP,1,VMNP,2,AL.LH,2,LX.VMNP,2
228,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.362,1113,556.5,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [AL.LHL2, LX.VMNPL2]",GNG,2,LX.VMNP,1,AL.LH,2,LX.VMNP,2
224,mixed,mix->FWD,mix,FWD,2,1,1,2,1,1.0,1357,678.5,GNG.LX,1,2,2,"[GNGL2, LH.VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, VMNPL2]",GNG,2,LH.VMNP,1,LX.VMNP,2,VMNP,2
204,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.41,1415,707.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [CXL2, VMNPL2]",GNG,2,VMNP,1,CX,2,VMNP,2
186,mixed,mix->FWD,mix,FWD,2,1,1,2,2,1.212,1406,703.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [LX.OLL2, VMNPL2]",GNG,2,VMNP,1,LX.OL,2,VMNP,2
372,mixed,mix->mix,mix,mix,1,1,2,2,2,1.212,1403,701.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, VMNPL2]",GNG,2,VMNP,1,GNG.OL,1,VMNP,2
372,mixed,mix->mix,mix,mix,1,1,2,2,2,1.212,1422,711.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [OL.VMNPL1, VMNPL2]",GNG,2,VMNP,1,OL.VMNP,1,VMNP,2
354,mixed,mix->mix,mix,mix,1,1,2,2,2,1.107,1408,704.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [LXL1, VMNPL2]",GNG,2,VMNP,1,LX,1,VMNP,2
260,mixed,mix->mix,mix,mix,1,1,2,2,2,1.313,1305,652.5,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, VMNPL2]",GNG,2,LX.VMNP,1,GNG.OL,1,VMNP,2
260,mixed,mix->mix,mix,mix,1,1,2,2,2,1.313,1324,662.0,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [OL.VMNPL1, VMNPL2]",GNG,2,LX.VMNP,1,OL.VMNP,1,VMNP,2
242,mixed,mix->mix,mix,mix,1,1,2,2,2,1.16,1310,655.0,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [LXL1, VMNPL2]",GNG,2,LX.VMNP,1,LX,1,VMNP,2
228,mixed,mix->mix,mix,mix,1,1,2,2,2,1.362,1004,502.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LX.VMNPL2]",GNG,2,VMNP,1,GNG.OL,1,LX.VMNP,2
228,mixed,mix->mix,mix,mix,1,1,2,2,2,1.362,1023,511.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, OL.VMNPL1]",GNG,2,VMNP,1,LX.VMNP,2,OL.VMNP,1
210,mixed,mix->mix,mix,mix,1,1,2,2,2,1.186,1009,504.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [LXL1, LX.VMNPL2]",GNG,2,VMNP,1,LX,1,LX.VMNP,2
168,mixed,mix->mix,mix,mix,1,1,2,2,2,1.324,1144,572.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, GNG.OLL1]",GNG,2,VMNP,1,AL.LH,2,GNG.OL,1
120,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.471,956,478.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",GNG,2,VMNP,1,GNG.OL,1,OL.VMNP,1
108,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.246,942,471.0,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LXL1]",GNG,2,VMNP,1,GNG.OL,1,LX,1
108,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.246,961,480.5,GNG.LX,1,2,2,"[GNGL2, VMNPL1] -> GNG.LXL1 -> [LXL1, OL.VMNPL1]",GNG,2,VMNP,1,LX,1,OL.VMNP,1
88,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.658,858,429.0,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",GNG,2,LX.VMNP,1,GNG.OL,1,OL.VMNP,1
84,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.324,620,310.0,GNG.LX,1,2,2,"[VMNPL1, VMNPL2] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",VMNP,1,VMNP,2,GNG.OL,1,OL.VMNP,1
78,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.166,606,303.0,GNG.LX,1,2,2,"[VMNPL1, VMNPL2] -> GNG.LXL1 -> [GNG.OLL1, LXL1]",VMNP,1,VMNP,2,GNG.OL,1,LX,1
78,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.166,625,312.5,GNG.LX,1,2,2,"[VMNPL1, VMNPL2] -> GNG.LXL1 -> [LXL1, OL.VMNPL1]",VMNP,1,VMNP,2,LX,1,OL.VMNP,1
76,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.362,844,422.0,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LXL1]",GNG,2,LX.VMNP,1,GNG.OL,1,LX,1
76,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.362,863,431.5,GNG.LX,1,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL1 -> [LXL1, OL.VMNPL1]",GNG,2,LX.VMNP,1,LX,1,OL.VMNP,1
60,mixed,mix->LAT,mix,LAT,0,1,3,2,2,1.471,522,261.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL2] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",LX.VMNP,1,VMNP,2,GNG.OL,1,OL.VMNP,1
90,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.142,610,305.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, VMNPL2]",LX.VMNP,1,VMNP,1,GNG.OL,1,VMNP,2
90,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.142,629,314.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [OL.VMNPL1, VMNPL2]",LX.VMNP,1,VMNP,1,OL.VMNP,1,VMNP,2
87,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.071,615,307.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LXL1, VMNPL2]",LX.VMNP,1,VMNP,1,LX,1,VMNP,2
54,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.246,211,105.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LX.VMNPL2]",LX.VMNP,1,VMNP,1,GNG.OL,1,LX.VMNP,2
54,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.246,230,115.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, OL.VMNPL1]",LX.VMNP,1,VMNP,1,LX.VMNP,2,OL.VMNP,1
51,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.125,216,108.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LXL1, LX.VMNPL2]",LX.VMNP,1,VMNP,1,LX,1,LX.VMNP,2
42,mixed,LAT->mix,LAT,mix,1,0,3,2,1,1.0,595,297.5,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, VMNPL2]",LH.VMNP,1,VMNP,1,GNG.OL,1,VMNP,2
42,mixed,LAT->mix,LAT,mix,1,0,3,2,1,1.0,600,300.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LXL1, VMNPL2]",LH.VMNP,1,VMNP,1,LX,1,VMNP,2
42,mixed,LAT->mix,LAT,mix,1,0,3,2,1,1.0,614,307.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [OL.VMNPL1, VMNPL2]",LH.VMNP,1,VMNP,1,OL.VMNP,1,VMNP,2
40,mixed,LAT->mix,LAT,mix,1,0,3,2,2,1.22,351,175.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, GNG.OLL1]",LX.VMNP,1,VMNP,1,AL.LH,2,GNG.OL,1
177,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.107,677,338.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, VMNPL2]",LX.VMNP,1,VMNP,1,LX.VMNP,2,VMNP,2
132,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.095,817,408.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, VMNPL2]",LX.VMNP,1,VMNP,1,AL.LH,2,VMNP,2
84,mixed,LAT->FWD,LAT,FWD,2,0,2,2,1,1.0,662,331.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, VMNPL2]",LH.VMNP,1,VMNP,1,LX.VMNP,2,VMNP,2
78,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.166,418,209.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, LX.VMNPL2]",LX.VMNP,1,VMNP,1,AL.LH,2,LX.VMNP,2
63,mixed,LAT->FWD,LAT,FWD,2,0,2,2,1,1.0,802,401.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [AL.LHL2, VMNPL2]",LH.VMNP,1,VMNP,1,AL.LH,2,VMNP,2
56,mixed,LAT->FWD,LAT,FWD,2,0,2,2,1,1.0,564,282.0,GNG.LX,1,2,2,"[LH.VMNPL1, LX.VMNPL1] -> GNG.LXL1 -> [LX.VMNPL2, VMNPL2]",LH.VMNP,1,LX.VMNP,1,LX.VMNP,2,VMNP,2
48,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.28,622,311.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [CXL2, VMNPL2]",LX.VMNP,1,VMNP,1,CX,2,VMNP,2
45,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.142,613,306.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LX.OLL2, VMNPL2]",LX.VMNP,1,VMNP,1,LX.OL,2,VMNP,2
45,mixed,LAT->FWD,LAT,FWD,2,0,2,2,2,1.142,696,348.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LX.VLNPL2, VMNPL2]",LX.VMNP,1,VMNP,1,LX.VLNP,2,VMNP,2
42,mixed,LAT->FWD,LAT,FWD,2,0,2,2,1,1.0,704,352.0,GNG.LX,1,2,2,"[LH.VMNPL1, LX.VMNPL1] -> GNG.LXL1 -> [AL.LHL2, VMNPL2]",LH.VMNP,1,LX.VMNP,1,AL.LH,2,VMNP,2
28,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,2,1.324,163,81.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",LX.VMNP,1,VMNP,1,GNG.OL,1,OL.VMNP,1
26,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,2,1.166,149,74.5,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LXL1]",LX.VMNP,1,VMNP,1,GNG.OL,1,LX,1
26,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,2,1.166,168,84.0,GNG.LX,1,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LXL1, OL.VMNPL1]",LX.VMNP,1,VMNP,1,LX,1,OL.VMNP,1
12,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,1,1.0,134,67.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, LXL1]",LH.VMNP,1,VMNP,1,GNG.OL,1,LX,1
12,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,1,1.0,148,74.0,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [GNG.OLL1, OL.VMNPL1]",LH.VMNP,1,VMNP,1,GNG.OL,1,OL.VMNP,1
12,pure_LAT,LAT->LAT,LAT,LAT,0,0,4,2,1,1.0,153,76.5,GNG.LX,1,2,2,"[LH.VMNPL1, VMNPL1] -> GNG.LXL1 -> [LXL1, OL.VMNPL1]",LH.VMNP,1,VMNP,1,LX,1,OL.VMNP,1
1512,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,2165,721.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL1, VMNPL2]",GNG,2,GNG,3,LX.VMNP,1,VMNP,2
1512,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,2175,725.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [OL.VMNPL1, VMNPL2]",GNG,2,GNG,3,OL.VMNP,1,VMNP,2
1323,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,1766,588.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL1, LX.VMNPL2]",GNG,2,GNG,3,LX.VMNP,1,LX.VMNP,2
1323,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,1776,592.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL2, OL.VMNPL1]",GNG,2,GNG,3,LX.VMNP,2,OL.VMNP,1
1008,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,2900,966.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [VLNPL3, VMNPL2]",GNG,2,GNG,3,VLNP,3,VMNP,2
882,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,2501,833.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL2, VLNPL3]",GNG,2,GNG,3,LX.VMNP,2,VLNP,3
864,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1412,470.667,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL1, VMNPL2]",GNG,2,VMNP,1,LX.VMNP,1,VMNP,2
864,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1422,474.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [OL.VMNPL1, VMNPL2]",GNG,2,VMNP,1,OL.VMNP,1,VMNP,2
756,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1013,337.667,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL1, LX.VMNPL2]",GNG,2,VMNP,1,LX.VMNP,1,LX.VMNP,2
756,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1023,341.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, OL.VMNPL1]",GNG,2,VMNP,1,LX.VMNP,2,OL.VMNP,1
126,mixed,mix->FWD,mix,FWD,2,1,1,3,1,1.0,2502,834.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL3, VLNPL3]",GNG,2,GNG,3,LX,3,VLNP,3
126,mixed,mix->FWD,mix,FWD,2,1,1,3,1,1.0,2535,845.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VLNPL3, VLNPL3]",GNG,2,GNG,3,LX.VLNP,3,VLNP,3
72,mixed,mix->FWD,mix,FWD,3,0,1,3,1,1.0,2541,847.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [GNGL3, VLNPL3]",GNG,2,VMNP,1,GNG,3,VLNP,3
72,mixed,mix->FWD,mix,FWD,3,0,1,3,1,1.0,1749,583.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LXL3, VLNPL3]",GNG,2,VMNP,1,LX,3,VLNP,3
72,mixed,mix->FWD,mix,FWD,3,0,1,3,1,1.0,1782,594.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VLNPL3, VLNPL3]",GNG,2,VMNP,1,LX.VLNP,3,VLNP,3
63,mixed,mix->FWD,mix,FWD,2,1,1,3,1,1.0,1859,619.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL3, LX.VLNPL3]",GNG,2,GNG,3,LX,3,LX.VLNP,3
56,mixed,mix->FWD,mix,FWD,2,1,1,3,1,1.0,1767,589.0,GNG.LX,2,2,2,"[GNGL3, LX.VMNPL2] -> GNG.LXL2 -> [LXL3, VLNPL3]",GNG,3,LX.VMNP,2,LX,3,VLNP,3
56,mixed,mix->FWD,mix,FWD,2,1,1,3,1,1.0,1800,600.0,GNG.LX,2,2,2,"[GNGL3, LX.VMNPL2] -> GNG.LXL2 -> [LX.VLNPL3, VLNPL3]",GNG,3,LX.VMNP,2,LX.VLNP,3,VLNP,3
56,mixed,mix->FWD,mix,FWD,3,1,0,3,1,1.0,1807,602.333,GNG.LX,2,2,2,"[GNGL3, VMNPL1] -> GNG.LXL2 -> [LXL3, VLNPL3]",GNG,3,VMNP,1,LX,3,VLNP,3
56,mixed,mix->FWD,mix,FWD,3,1,0,3,1,1.0,1840,613.333,GNG.LX,2,2,2,"[GNGL3, VMNPL1] -> GNG.LXL2 -> [LX.VLNPL3, VLNPL3]",GNG,3,VMNP,1,LX.VLNP,3,VLNP,3
3528,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,2223,741.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,2,GNG,3,LX.VMNP,2,VMNP,2
2016,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1470,490.0,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,2,VMNP,1,LX.VMNP,2,VMNP,2
1568,mixed,mix->LAT,mix,LAT,1,1,2,3,1,1.0,1528,509.333,GNG.LX,2,2,2,"[GNGL3, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,3,VMNP,1,LX.VMNP,2,VMNP,2
1512,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,2254,751.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [GNG.VMNPL2, VMNPL2]",GNG,2,GNG,3,GNG.VMNP,2,VMNP,2
1512,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,2242,747.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL2, VMNPL2]",GNG,2,GNG,3,LX,2,VMNP,2
1512,mixed,mix->LAT,mix,LAT,1,0,3,3,1,1.0,1372,457.333,GNG.LX,2,2,2,"[GNGL2, LX.VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,2,LX.VMNP,1,LX.VMNP,2,VMNP,2
1323,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,1855,618.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [GNG.VMNPL2, LX.VMNPL2]",GNG,2,GNG,3,GNG.VMNP,2,LX.VMNP,2
1323,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,1843,614.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL2, LX.VMNPL2]",GNG,2,GNG,3,LX,2,LX.VMNP,2
1176,mixed,mix->LAT,mix,LAT,1,1,2,3,1,1.0,1430,476.667,GNG.LX,2,2,2,"[GNGL3, LX.VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,3,LX.VMNP,1,LX.VMNP,2,VMNP,2
1008,mixed,mix->LAT,mix,LAT,0,1,3,3,1,1.0,2336,778.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [OL.VMNPL2, VMNPL2]",GNG,2,GNG,3,OL.VMNP,2,VMNP,2
567,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1718,572.667,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL1, OL.VMNPL1]",GNG,2,GNG,3,LX.VMNP,1,OL.VMNP,1
324,mixed,mix->BWD,mix,BWD,1,2,1,3,1,1.0,965,321.667,GNG.LX,2,2,2,"[GNGL2, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL1, OL.VMNPL1]",GNG,2,VMNP,1,LX.VMNP,1,OL.VMNP,1
252,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,983,327.667,GNG.LX,2,2,2,"[GNGL3, LX.VMNPL2] -> GNG.LXL2 -> [LX.VMNPL1, OL.VMNPL1]",GNG,3,LX.VMNP,2,LX.VMNP,1,OL.VMNP,1
252,mixed,mix->BWD,mix,BWD,1,3,0,3,1,1.0,1023,341.0,GNG.LX,2,2,2,"[GNGL3, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL1, OL.VMNPL1]",GNG,3,VMNP,1,LX.VMNP,1,OL.VMNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1704,568.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL1, LX.VMNPL1]",GNG,2,GNG,3,LX,1,LX.VMNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1714,571.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LXL1, OL.VMNPL1]",GNG,2,GNG,3,LX,1,OL.VMNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1770,590.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL1, VLNPL1]",GNG,2,GNG,3,LX.VMNP,1,VLNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1806,602.0,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [LX.VMNPL1, VMNPL1]",GNG,2,GNG,3,LX.VMNP,1,VMNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1780,593.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [OL.VMNPL1, VLNPL1]",GNG,2,GNG,3,OL.VMNP,1,VLNP,1
189,mixed,mix->BWD,mix,BWD,0,3,1,3,1,1.0,1816,605.333,GNG.LX,2,2,2,"[GNGL2, GNGL3] -> GNG.LXL2 -> [OL.VMNPL1, VMNPL1]",GNG,2,GNG,3,OL.VMNP,1,VMNP,1
672,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,677,225.667,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",LX.VMNP,1,VMNP,1,LX.VMNP,2,VMNP,2
288,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,708,236.0,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [GNG.VMNPL2, VMNPL2]",LX.VMNP,1,VMNP,1,GNG.VMNP,2,VMNP,2
288,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,696,232.0,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [LXL2, VMNPL2]",LX.VMNP,1,VMNP,1,LX,2,VMNP,2
252,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,309,103.0,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [GNG.VMNPL2, LX.VMNPL2]",LX.VMNP,1,VMNP,1,GNG.VMNP,2,LX.VMNP,2
252,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,297,99.0,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [LXL2, LX.VMNPL2]",LX.VMNP,1,VMNP,1,LX,2,LX.VMNP,2
224,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,754,251.333,GNG.LX,2,2,2,"[GNGL1, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,1,VMNP,1,LX.VMNP,2,VMNP,2
224,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,673,224.333,GNG.LX,2,2,2,"[LXL1, VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",LX,1,VMNP,1,LX.VMNP,2,VMNP,2
192,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,790,263.333,GNG.LX,2,2,2,"[LX.VMNPL1, VMNPL1] -> GNG.LXL2 -> [OL.VMNPL2, VMNPL2]",LX.VMNP,1,VMNP,1,OL.VMNP,2,VMNP,2
168,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,656,218.667,GNG.LX,2,2,2,"[GNGL1, LX.VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",GNG,1,LX.VMNP,1,LX.VMNP,2,VMNP,2
168,mixed,FWD->LAT,FWD,LAT,2,0,2,3,1,1.0,575,191.667,GNG.LX,2,2,2,"[LXL1, LX.VMNPL1] -> GNG.LXL2 -> [LX.VMNPL2, VMNPL2]",LX,1,LX.VMNP,1,LX.VMNP,2,VMNP,2
