motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
5673,mixed,LAT->mix,LAT,mix,1,0,3,93,3,1.026,1278,13.742,LX,2,2,2,"[LX.VLNPL2, LX.VMNPL2] -> LXL2 -> [VLNPL2, VLNPL3]",LX.VLNP,2,LX.VMNP,2,VLNP,2,VLNP,3
5310,mixed,mix->mix,mix,mix,1,1,2,93,3,1.07,1015,10.914,LX,2,2,2,"[LXL3, LX.VLNPL2] -> LXL2 -> [VMNPL2, VMNPL3]",LX,3,LX.VLNP,2,VMNP,2,VMNP,3
5102,mixed,mix->mix,mix,mix,1,1,2,93,5,1.496,749,8.054,LX,2,2,2,"[LX.VLNPL2, LX.VLNPL3] -> LXL2 -> [LXL3, VMNPL2]",LX.VLNP,2,LX.VLNP,3,LX,3,VMNP,2
4974,mixed,mix->mix,mix,mix,1,1,2,93,3,1.073,1293,13.903,LX,2,2,2,"[LX.VLNPL3, LX.VMNPL2] -> LXL2 -> [VLNPL2, VLNPL3]",LX.VLNP,3,LX.VMNP,2,VLNP,2,VLNP,3
4738,mixed,mix->mix,mix,mix,1,1,2,93,7,1.454,1029,11.065,LX,2,2,2,"[LX.VLNPL3, LX.VMNPL2] -> LXL2 -> [VMNPL2, VMNPL3]",LX.VLNP,3,LX.VMNP,2,VMNP,2,VMNP,3
4600,mixed,mix->FWD,mix,FWD,2,1,1,93,3,1.246,717,7.71,LX,2,2,2,"[LX.VLNPL2, LX.VLNPL3] -> LXL2 -> [VLNP.VMNPL3, VMNPL3]",LX.VLNP,2,LX.VLNP,3,VLNP.VMNP,3,VMNP,3
4379,mixed,LAT->mix,LAT,mix,1,0,3,93,7,2.126,1391,14.957,LX,2,2,2,"[LX.VLNPL2, LX.VMNPL2] -> LXL2 -> [VLNPL3, VMNPL2]",LX.VLNP,2,LX.VMNP,2,VLNP,3,VMNP,2
4270,mixed,mix->mix,mix,mix,1,1,2,93,5,1.2,1086,11.677,LX,2,2,2,"[LX.VLNPL3, VLNP.VMNPL2] -> LXL2 -> [VMNPL2, VMNPL3]",LX.VLNP,3,VLNP.VMNP,2,VMNP,2,VMNP,3
4268,mixed,mix->mix,mix,mix,1,1,2,93,3,1.08,713,7.667,LX,2,2,2,"[LX.VLNPL2, LX.VLNPL3] -> LXL2 -> [LX.VMNPL3, VMNPL2]",LX.VLNP,2,LX.VLNP,3,LX.VMNP,3,VMNP,2
4214,mixed,mix->FWD,mix,FWD,2,1,1,93,5,1.507,1094,11.763,LX,2,2,2,"[LX.VLNPL2, LX.VLNPL3] -> LXL2 -> [VLNPL3, VLNP.VMNPL3]",LX.VLNP,2,LX.VLNP,3,VLNP,3,VLNP.VMNP,3
4184,mixed,mix->mix,mix,mix,1,1,2,93,2,1.039,1082,11.634,LX,2,2,2,"[LX.VLNPL2, VLNP.VMNPL3] -> LXL2 -> [VMNPL2, VMNPL3]",LX.VLNP,2,VLNP.VMNP,3,VMNP,2,VMNP,3
4160,mixed,LAT->mix,LAT,mix,1,0,3,93,2,1.027,1127,12.118,LX,2,2,2,"[LX.VLNPL2, OL.VMNPL2] -> LXL2 -> [VMNPL2, VMNPL3]",LX.VLNP,2,OL.VMNP,2,VMNP,2,VMNP,3
4138,mixed,mix->FWD,mix,FWD,2,1,1,93,4,1.476,1027,11.043,LX,2,2,2,"[LX.VLNPL2, LX.VLNPL3] -> LXL2 -> [LXL3, VLNPL3]",LX.VLNP,2,LX.VLNP,3,LX,3,VLNP,3
3958,mixed,mix->mix,mix,mix,1,1,2,93,3,1.019,1243,13.366,LX,2,2,2,"[LX.VLNPL2, LX.VMNPL3] -> LXL2 -> [VLNPL2, VLNPL3]",LX.VLNP,2,LX.VMNP,3,VLNP,2,VLNP,3
1380,mixed,LAT->mix,LAT,mix,0,1,3,75,1,1.0,2142,28.56,LX,3,2,2,"[OL.VLNPL3, VMNPL3] -> LXL3 -> [LX.VLNPL2, LX.VLNPL3]",OL.VLNP,3,VMNP,3,LX.VLNP,2,LX.VLNP,3
1380,mixed,LAT->BWD,LAT,BWD,0,2,2,75,1,1.0,2108,28.107,LX,3,2,2,"[OL.VLNPL3, VMNPL3] -> LXL3 -> [LX.VLNPL2, LX.VMNPL2]",OL.VLNP,3,VMNP,3,LX.VLNP,2,LX.VMNP,2
1380,mixed,LAT->BWD,LAT,BWD,0,2,2,75,1,1.0,2105,28.067,LX,3,2,2,"[OL.VLNPL3, VMNPL3] -> LXL3 -> [LX.VLNPL2, SNP.VLNPL2]",OL.VLNP,3,VMNP,3,LX.VLNP,2,SNP.VLNP,2
920,mixed,LAT->mix,LAT,mix,0,1,3,75,1,1.0,2519,33.587,LX,3,2,2,"[OL.VLNPL3, VLNPL3] -> LXL3 -> [LX.VLNPL2, LX.VLNPL3]",OL.VLNP,3,VLNP,3,LX.VLNP,2,LX.VLNP,3
920,mixed,LAT->BWD,LAT,BWD,0,2,2,75,1,1.0,2485,33.133,LX,3,2,2,"[OL.VLNPL3, VLNPL3] -> LXL3 -> [LX.VLNPL2, LX.VMNPL2]",OL.VLNP,3,VLNP,3,LX.VLNP,2,LX.VMNP,2
920,mixed,LAT->BWD,LAT,BWD,0,2,2,75,1,1.0,2482,33.093,LX,3,2,2,"[OL.VLNPL3, VLNPL3] -> LXL3 -> [LX.VLNPL2, SNP.VLNPL2]",OL.VLNP,3,VLNP,3,LX.VLNP,2,SNP.VLNP,2
