motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FF,n_FB,n_lat,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
160,mixed,mix->mix,mix,mix,1,1,2,2,1,1.0,347,173.5,AL.LAL,5,2,2,"[ALL4, SMP.LALL5] -> AL.LALL5 -> [LALL4, LALL5]",AL,4,SMP.LAL,5,LAL,4,LAL,5
160,mixed,lat->mix,lat,mix,0,1,3,2,1,1.0,345,172.5,AL.LAL,5,2,2,"[ALL5, SMP.LALL5] -> AL.LALL5 -> [LALL4, LALL5]",AL,5,SMP.LAL,5,LAL,4,LAL,5
160,mixed,mix->mix,mix,mix,1,1,2,2,2,2.0,424,212.0,AL.LAL,5,2,2,"[AL.LHL5, SMP.CREL4] -> AL.LALL5 -> [LALL4, LALL5]",AL.LH,5,SMP.CRE,4,LAL,4,LAL,5
160,pure_lateral,lat->lat,lat,lat,0,0,4,2,2,1.923,2131,1065.5,AL.LAL,5,2,2,"[AL.LHL5, SMP.LALL5] -> AL.LALL5 -> [GNGL5, LALL5]",AL.LH,5,SMP.LAL,5,GNG,5,LAL,5
160,mixed,lat->mix,lat,mix,0,1,3,2,2,1.923,1182,591.0,AL.LAL,5,2,2,"[AL.LHL5, SMP.LALL5] -> AL.LALL5 -> [LALL5, SMPL4]",AL.LH,5,SMP.LAL,5,LAL,5,SMP,4
160,pure_lateral,lat->lat,lat,lat,0,0,4,2,2,1.923,330,165.0,AL.LAL,5,2,2,"[AL.LHL5, SMP.LALL5] -> AL.LALL5 -> [LALL5, VESL5]",AL.LH,5,SMP.LAL,5,LAL,5,VES,5
160,mixed,mix->mix,mix,mix,1,1,2,2,2,2.0,370,185.0,AL.LAL,5,2,2,"[AL.LHL5, VESL4] -> AL.LALL5 -> [LALL4, LALL5]",AL.LH,5,VES,4,LAL,4,LAL,5
160,mixed,mix->mix,mix,mix,1,1,2,2,1,1.0,1373,686.5,AL.LAL,5,2,2,"[GNGL4, SMP.LALL5] -> AL.LALL5 -> [LALL4, LALL5]",GNG,4,SMP.LAL,5,LAL,4,LAL,5
160,mixed,mix->mix,mix,mix,1,1,2,2,2,1.923,365,182.5,AL.LAL,5,2,2,"[LALL4, SMP.LALL5] -> AL.LALL5 -> [CRE.SIPL4, LALL5]",LAL,4,SMP.LAL,5,CRE.SIP,4,LAL,5
6480,mixed,mix->mix,mix,mix,1,1,2,74,1,1.0,1939,26.203,AL.LH,3,2,2,"[LHL3, LHL4] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",LH,3,LH,4,LH.SLP,3,LH.SLP,4
4320,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,1376,18.595,AL.LH,3,2,2,"[LHL4, SLP.LHL4] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",LH,4,SLP.LH,4,LH.SLP,3,LH.SLP,4
2880,mixed,mix->FF,mix,FF,2,1,1,74,1,1.0,2298,31.054,AL.LH,3,2,2,"[LHL3, LHL4] -> AL.LHL3 -> [LH.SLPL4, SLPL4]",LH,3,LH,4,LH.SLP,4,SLP,4
2880,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,1307,17.662,AL.LH,3,2,2,"[LHL4, SLP.LHL4] -> AL.LHL3 -> [LHL3, LH.SLPL4]",LH,4,SLP.LH,4,LH,3,LH.SLP,4
2640,mixed,mix->FF,mix,FF,2,1,1,74,1,1.0,1307,17.662,AL.LH,3,2,2,"[LHL3, SLP.LHL4] -> AL.LHL3 -> [LHL4, LH.SLPL4]",LH,3,SLP.LH,4,LH,4,LH.SLP,4
2592,mixed,mix->mix,mix,mix,1,1,2,74,1,1.0,2589,34.986,AL.LH,3,2,2,"[LHL3, LHL4] -> AL.LHL3 -> [LH.SLPL3, SLPL4]",LH,3,LH,4,LH.SLP,3,SLP,4
2592,mixed,FB->lat,FB,lat,0,2,2,74,1,1.0,1598,21.595,AL.LH,3,2,2,"[LHL4, SLP.LHL4] -> AL.LHL3 -> [LHL3, LH.SLPL3]",LH,4,SLP.LH,4,LH,3,LH.SLP,3
2376,mixed,mix->mix,mix,mix,1,1,2,74,1,1.0,1598,21.595,AL.LH,3,2,2,"[LHL3, SLP.LHL4] -> AL.LHL3 -> [LHL4, LH.SLPL3]",LH,3,SLP.LH,4,LH,4,LH.SLP,3
2160,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,1364,18.432,AL.LH,3,2,2,"[ALL4, LHL4] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",AL,4,LH,4,LH.SLP,3,LH.SLP,4
2160,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,2390,32.297,AL.LH,3,2,2,"[GNGL4, LHL4] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",GNG,4,LH,4,LH.SLP,3,LH.SLP,4
2160,mixed,mix->mix,mix,mix,1,1,2,74,1,1.0,1620,21.892,AL.LH,3,2,2,"[LHL3, SLP.LHL4] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",LH,3,SLP.LH,4,LH.SLP,3,LH.SLP,4
1920,mixed,FB->FF,FB,FF,2,2,0,74,1,1.0,1735,23.446,AL.LH,3,2,2,"[LHL4, SLP.LHL4] -> AL.LHL3 -> [LH.SLPL4, SLPL4]",LH,4,SLP.LH,4,LH.SLP,4,SLP,4
1728,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,2026,27.378,AL.LH,3,2,2,"[LHL4, SLP.LHL4] -> AL.LHL3 -> [LH.SLPL3, SLPL4]",LH,4,SLP.LH,4,LH.SLP,3,SLP,4
1620,mixed,mix->mix,mix,mix,1,1,2,74,2,1.642,1586,21.432,AL.LH,3,2,2,"[ALL4, LHL3] -> AL.LHL3 -> [LHL4, LH.SLPL3]",AL,4,LH,3,LH,4,LH.SLP,3
1440,mixed,mix->FF,mix,FF,2,1,1,74,2,1.18,1295,17.5,AL.LH,3,2,2,"[ALL4, LHL3] -> AL.LHL3 -> [LHL4, LH.SLPL4]",AL,4,LH,3,LH,4,LH.SLP,4
1440,mixed,mix->mix,mix,mix,1,1,2,74,2,1.6,1608,21.73,AL.LH,3,2,2,"[ALL4, LHL3] -> AL.LHL3 -> [LH.SLPL3, LH.SLPL4]",AL,4,LH,3,LH.SLP,3,LH.SLP,4
1440,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,1295,17.5,AL.LH,3,2,2,"[ALL4, LHL4] -> AL.LHL3 -> [LHL3, LH.SLPL4]",AL,4,LH,4,LH,3,LH.SLP,4
1440,mixed,FB->mix,FB,mix,1,2,1,74,1,1.0,2321,31.365,AL.LH,3,2,2,"[GNGL4, LHL4] -> AL.LHL3 -> [LHL3, LH.SLPL4]",GNG,4,LH,4,LH,3,LH.SLP,4
1440,mixed,mix->mix,mix,mix,1,1,2,74,1,1.0,1939,26.203,AL.LH,3,2,2,"[LHL4, LH.SLPL3] -> AL.LHL3 -> [LHL3, LH.SLPL4]",LH,4,LH.SLP,3,LH,3,LH.SLP,4
1320,mixed,mix->FF,mix,FF,2,1,1,74,1,1.0,2321,31.365,AL.LH,3,2,2,"[GNGL4, LHL3] -> AL.LHL3 -> [LHL4, LH.SLPL4]",GNG,4,LH,3,LH,4,LH.SLP,4
24696,mixed,mix->mix,mix,mix,2,0,2,3,1,1.0,1400,466.667,AL.LH,4,2,2,"[LHL3, LHL4] -> AL.LHL4 -> [LHL5, LH.SLPL4]",LH,3,LH,4,LH,5,LH.SLP,4
24696,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1939,646.333,AL.LH,4,2,2,"[LHL3, LHL4] -> AL.LHL4 -> [LH.SLPL3, LH.SLPL4]",LH,3,LH,4,LH.SLP,3,LH.SLP,4
19152,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,1400,466.667,AL.LH,4,2,2,"[LHL4, LHL5] -> AL.LHL4 -> [LHL3, LH.SLPL4]",LH,4,LH,5,LH,3,LH.SLP,4
14896,mixed,mix->lat,mix,lat,1,1,2,3,1,1.0,1400,466.667,AL.LH,4,2,2,"[LHL3, LHL5] -> AL.LHL4 -> [LHL4, LH.SLPL4]",LH,3,LH,5,LH,4,LH.SLP,4
14112,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,1469,489.667,AL.LH,4,2,2,"[LHL4, LHL5] -> AL.LHL4 -> [LH.SLPL3, LH.SLPL4]",LH,4,LH,5,LH.SLP,3,LH.SLP,4
12348,mixed,mix->mix,mix,mix,2,1,1,3,1,1.0,1691,563.667,AL.LH,4,2,2,"[LHL3, LHL4] -> AL.LHL4 -> [LHL5, LH.SLPL3]",LH,3,LH,4,LH,5,LH.SLP,3
12348,mixed,mix->lat,mix,lat,1,0,3,3,1,1.0,2298,766.0,AL.LH,4,2,2,"[LHL3, LHL4] -> AL.LHL4 -> [LH.SLPL4, SLPL4]",LH,3,LH,4,LH.SLP,4,SLP,4
10976,mixed,mix->mix,mix,mix,1,2,1,3,1,1.0,1713,571.0,AL.LH,4,2,2,"[LHL3, LHL5] -> AL.LHL4 -> [LH.SLPL3, LH.SLPL4]",LH,3,LH,5,LH.SLP,3,LH.SLP,4
9576,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,2153,717.667,AL.LH,4,2,2,"[GNGL3, LHL4] -> AL.LHL4 -> [LHL3, LH.SLPL4]",GNG,3,LH,4,LH,3,LH.SLP,4
9576,mixed,mix->FB,mix,FB,0,3,1,3,1,1.0,1691,563.667,AL.LH,4,2,2,"[LHL4, LHL5] -> AL.LHL4 -> [LHL3, LH.SLPL3]",LH,4,LH,5,LH,3,LH.SLP,3
9576,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,1939,646.333,AL.LH,4,2,2,"[LHL4, LH.SLPL3] -> AL.LHL4 -> [LHL3, LH.SLPL4]",LH,4,LH.SLP,3,LH,3,LH.SLP,4
9576,mixed,mix->mix,mix,mix,0,2,2,3,1,1.0,1373,457.667,AL.LH,4,2,2,"[LHL4, VESL5] -> AL.LHL4 -> [LHL3, LH.SLPL4]",LH,4,VES,5,LH,3,LH.SLP,4
7448,mixed,FF->lat,FF,lat,2,0,2,3,1,1.0,2153,717.667,AL.LH,4,2,2,"[GNGL3, LHL3] -> AL.LHL4 -> [LHL4, LH.SLPL4]",GNG,3,LH,3,LH,4,LH.SLP,4
7448,mixed,mix->mix,mix,mix,1,2,1,3,1,1.0,1691,563.667,AL.LH,4,2,2,"[LHL3, LHL5] -> AL.LHL4 -> [LHL4, LH.SLPL3]",LH,3,LH,5,LH,4,LH.SLP,3
7448,mixed,FF->lat,FF,lat,2,0,2,3,1,1.0,1939,646.333,AL.LH,4,2,2,"[LHL3, LH.SLPL3] -> AL.LHL4 -> [LHL4, LH.SLPL4]",LH,3,LH.SLP,3,LH,4,LH.SLP,4
7448,mixed,mix->lat,mix,lat,1,1,2,3,1,1.0,1373,457.667,AL.LH,4,2,2,"[LHL3, VESL5] -> AL.LHL4 -> [LHL4, LH.SLPL4]",LH,3,VES,5,LH,4,LH.SLP,4
7056,mixed,mix->mix,mix,mix,2,0,2,3,1,1.0,1683,561.0,AL.LH,4,2,2,"[GNGL3, LHL4] -> AL.LHL4 -> [LHL5, LH.SLPL4]",GNG,3,LH,4,LH,5,LH.SLP,4
7056,mixed,mix->mix,mix,mix,1,1,2,3,1,1.0,2222,740.667,AL.LH,4,2,2,"[GNGL3, LHL4] -> AL.LHL4 -> [LH.SLPL3, LH.SLPL4]",GNG,3,LH,4,LH.SLP,3,LH.SLP,4
7056,mixed,mix->lat,mix,lat,0,1,3,3,1,1.0,1828,609.333,AL.LH,4,2,2,"[LHL4, LHL5] -> AL.LHL4 -> [LH.SLPL4, SLPL4]",LH,4,LH,5,LH.SLP,4,SLP,4
7056,mixed,mix->mix,mix,mix,2,0,2,3,1,1.0,1469,489.667,AL.LH,4,2,2,"[LHL4, LH.SLPL3] -> AL.LHL4 -> [LHL5, LH.SLPL4]",LH,4,LH.SLP,3,LH,5,LH.SLP,4
1071,mixed,mix->FB,mix,FB,1,2,1,7,4,2.135,1295,185.0,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SMPL4]",AL,4,AL,5,LH,4,SMP,4
807,mixed,mix->mix,mix,mix,1,1,2,7,4,1.992,470,67.143,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, LHL5]",AL,4,AL,5,LH,4,LH,5
552,mixed,mix->mix,mix,mix,1,1,2,7,4,1.746,400,57.143,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SMP.CREL5]",AL,4,AL,5,LH,4,SMP.CRE,5
515,mixed,mix->mix,mix,mix,1,1,2,7,4,2.637,659,94.143,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SMPL5]",AL,4,AL,5,LH,4,SMP,5
465,mixed,mix->FB,mix,FB,1,2,1,7,4,2.33,417,59.571,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SIPL4]",AL,4,AL,5,LH,4,SIP,4
450,mixed,mix->mix,mix,mix,1,1,2,7,4,2.209,366,52.286,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, LH.SIPL5]",AL,4,AL,5,LH,4,LH.SIP,5
415,mixed,mix->FB,mix,FB,1,2,1,7,3,1.901,412,58.857,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, LH.SMPL4]",AL,4,AL,5,LH,4,LH.SMP,4
400,mixed,mix->FB,mix,FB,1,2,1,7,2,1.771,1368,195.429,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SLPL4]",AL,4,AL,5,LH,4,SLP,4
356,mixed,mix->mix,mix,mix,1,1,2,7,3,1.615,1872,267.429,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [AVLPL5, LHL4]",AL,4,AL,5,AVLP,5,LH,4
284,mixed,mix->mix,mix,mix,1,1,2,7,3,2.286,363,51.857,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, LH.LALL5]",AL,4,AL,5,LH,4,LH.LAL,5
252,mixed,FF->mix,FF,mix,2,1,1,7,2,1.995,467,66.714,AL.LH,5,2,2,"[ALL4, MB_VL.LHL4] -> AL.LHL5 -> [LHL4, LHL5]",AL,4,MB_VL.LH,4,LH,4,LH,5
243,mixed,mix->mix,mix,mix,1,1,2,7,4,2.098,1069,152.714,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL5, SMPL4]",AL,4,AL,5,LH,5,SMP,4
235,mixed,mix->mix,mix,mix,1,1,2,7,4,2.379,385,55.0,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SIPL5]",AL,4,AL,5,LH,4,SIP,5
235,mixed,mix->FB,mix,FB,1,2,1,7,4,2.379,377,53.857,AL.LH,5,2,2,"[ALL4, ALL5] -> AL.LHL5 -> [LHL4, SLP.LHL4]",AL,4,AL,5,LH,4,SLP.LH,4
