waist,n_pattern,massa,massa_max
SAD.IPSL5,6110,157327.0,362.0
SIP.SLPL4,7557,149795.0,120.0
PLP.LHL5,7608,147964.0,300.0
WED.AOTUL4,7447,147592.0,266.0
LOP.SPSL5,2814,146019.0,1725.0
SLP.FBL4,683,144394.0,12875.0
LH.CREL5,7983,144161.0,210.0
SAD.GNGL4,3326,140224.0,528.0
WED.LALL4,7352,139844.0,264.0
SIP.IBL5,4438,137547.0,1329.0
NOL5,499,137477.0,22782.0
SPS.MEL4,4688,135477.0,600.0
ICL.SLPL4,3294,134319.0,1386.0
PLP.GORL5,7367,131485.0,192.0
PRWL5,1276,130984.0,5504.0
GOR.SPSL5,4977,130048.0,521.0
FBL3,422,129819.0,4300.0
LAL.GNGL3,4829,129438.0,432.0
AMMC.PVLPL5,4698,127429.0,924.0
ICL.PLPL5,6574,127140.0,144.0
IPSL3,5445,127007.0,362.0
IPS.SADL5,4356,126943.0,639.0
IPS.GNGL4,5790,126320.0,504.0
VES.SCLL5,6718,124775.0,270.0
IB.PLPL3,4382,123014.0,672.0
SMP.ATLL4,5530,122618.0,234.0
SMP.MB_VLL4,1431,122475.0,1944.0
IPS.GNGL3,4384,119776.0,486.0
ICL.AVLPL4,3719,117810.0,660.0
GNG.SPSL3,3983,116357.0,1080.0
WED.SADL3,3252,113881.0,752.0
SPS.IPSL3,3298,113717.0,1132.0
SPS.CREL3,6049,112890.0,108.0
AOTU.LOL5,3420,112729.0,648.0
ICL.AOTUL5,4479,112436.0,360.0
AVLP.EPAL5,3995,112208.0,1008.0
GNG.IPSL3,3314,111622.0,1808.0
IPS.EPAL5,3380,110276.0,660.0
SCL.IBL3,4160,108870.0,288.0
SMP.MB_VLL3,1860,108830.0,2523.0
SLP.ALL5,4264,108411.0,168.0
PVLP.EPAL3,1217,107691.0,864.0
SCL.SPSL4,6786,104102.0,96.0
SLP.SIPL4,2644,102828.0,1458.0
LAL.ICLL4,2632,101725.0,1260.0
LOP.PLPL5,637,101088.0,3420.0
SIP.LALL5,5431,100970.0,192.0
ME.LOPL3,1122,100857.0,8826.0
SIP.GNGL4,2681,100316.0,1200.0
CRE.GNGL5,2563,97912.0,1314.0
PVLP.VESL4,4707,97394.0,135.0
SMP.PLPL3,4799,97249.0,296.0
SLP.GNGL4,4288,97205.0,144.0
ICL.SCLL3,5875,97123.0,135.0
SIP.SLPL5,2933,95600.0,504.0
SCL.SPSL3,4083,95252.0,192.0
PVLP.LOL5,2255,93667.0,722.0
SCL.AOTUL3,4113,93080.0,360.0
WED.PVLPL5,4307,92995.0,200.0
SPS.SMPL5,5712,92810.0,135.0
IB.ICLL5,6138,92772.0,120.0
SIP.SMPL3,2406,91043.0,1306.0
LO.SCLL3,2641,89366.0,954.0
SPS.ICLL3,1913,88052.0,819.0
SIP.CREL5,2024,87232.0,1188.0
LAL.AVLPL5,1687,86890.0,2107.0
ICL.GNGL3,2092,86393.0,864.0
LO.LOPL4,1443,84897.0,1752.0
LO.IBL5,2580,83802.0,512.0
SAD.FBL5,3863,83728.0,224.0
VES.GORL5,5064,83359.0,68.0
GORL4,3696,82188.0,336.0
WED.SPSL5,4775,78732.0,96.0
SLP.IBL5,4635,76085.0,72.0
GNG.LHL4,3225,74842.0,315.0
IB.GNGL5,1750,74642.0,440.0
SMP.SADL5,2433,74024.0,684.0
SCL.IBL4,5487,73545.0,48.0
FLAL5,2318,72783.0,448.0
AMMC.WEDL4,2908,71527.0,320.0
IBL4,4008,70748.0,120.0
LOP.PVLPL3,941,69607.0,1174.0
CRE.SLPL3,3349,69314.0,140.0
CAN.SPSL5,2507,68999.0,200.0
FLA.GNGL4,1527,68436.0,288.0
GNG.LOL5,2407,67640.0,306.0
IPS.AOTUL4,3425,67634.0,390.0
LO.LALL3,1129,66290.0,2510.0
SCL.ICLL3,3964,66038.0,188.0
LH.SCLL3,2796,65723.0,216.0
FLA.GORL5,3666,65496.0,144.0
AMMC.AVLPL3,528,65232.0,6336.0
ATLL5,3663,64518.0,108.0
GNG.PRWL3,1251,63841.0,889.0
GNG.SMPL5,2034,61982.0,700.0
SMP.SCLL3,2878,61190.0,396.0
PLP.IPSL3,2127,56602.0,981.0
FB.CREL5,492,55550.0,1498.0
AVLP.VESL4,2311,55045.0,280.0
IPS.WEDL3,2783,54832.0,126.0
SPS.LALL3,1137,54105.0,1014.0
ATL.CREL5,2330,53827.0,208.0
LH.CREL3,3193,53138.0,130.0
PLP.GNGL4,2383,52057.0,240.0
AL.LALL5,1894,51750.0,320.0
PLP.SMPL5,1899,48097.0,456.0
NOL4,515,47475.0,1974.0
GORL5,3074,47439.0,54.0
CRE.VESL5,1731,46999.0,420.0
ME.LOL5,487,44900.0,3264.0
MB_PEDL3,1355,44537.0,224.0
LAL.SADL3,993,44176.0,768.0
ME.SPSL3,748,43149.0,1468.0
LAL.FBL5,426,41911.0,696.0
SAD.IPSL3,1413,41368.0,468.0
ME.SLPL3,641,40540.0,784.0
PVLP.LHL5,2936,40458.0,40.0
FB.LALL3,972,37123.0,1010.0
SIP.ICLL4,2346,36848.0,81.0
IPS.WEDL5,2016,36673.0,104.0
SCL.PLPL4,1528,36569.0,240.0
SMP.MB_PEDL5,1303,35889.0,405.0
LH.SCLL5,1637,34177.0,194.0
SLP.MB_PEDL4,1607,33604.0,135.0
SAD.VESL3,2084,33127.0,64.0
IB.CREL5,1638,32126.0,160.0
SAD.GNGL3,1558,32089.0,97.0
SCL.PLPL3,1799,31477.0,128.0
IPS.LOPL4,890,31286.0,455.0
GNG.AMMCL5,1445,30671.0,120.0
SIP.MB_VLL4,1372,30195.0,132.0
SPS.SCLL3,1688,30118.0,135.0
GNG.LOL4,1280,30100.0,224.0
SAD.GORL5,1359,29936.0,224.0
PVLP.SCLL4,2204,29464.0,90.0
LO.VESL5,306,28918.0,2376.0
SMP.ICLL3,1450,28659.0,64.0
SAD.SCLL3,1820,28503.0,40.0
LH.ALL4,1327,28156.0,168.0
IB.PVLPL4,1718,27419.0,108.0
GAL5,46,27009.0,3256.0
WED.ICLL4,1092,26184.0,224.0
LAL.EPAL5,1381,25764.0,108.0
SMP.SADL4,1160,24768.0,240.0
SLP.GNGL3,733,23966.0,622.0
SIP.IPSL4,1466,23815.0,94.0
CRE.SMPL3,1285,23575.0,120.0
PLP.ATLL3,1044,23162.0,300.0
AVLP.SPSL4,995,22875.0,192.0
PLP.IBL3,1402,22850.0,96.0
EB.PBL5,175,22172.0,1728.0
CRE.ATLL4,1305,21380.0,60.0
PB.EBL5,155,21172.0,3488.0
AOTU.SMPL4,657,20894.0,320.0
IPS.LALL3,1120,20078.0,96.0
CRE.SIPL3,218,19835.0,1152.0
ATL.LALL5,779,19789.0,280.0
IPS.SADL4,1362,19747.0,72.0
VES.AVLPL5,1254,19329.0,60.0
ICL.LALL5,780,19215.0,108.0
SMP.ATLL5,1066,18848.0,108.0
LH.SPSL5,564,18736.0,600.0
CAN.GNGL5,456,18615.0,616.0
AVLP.SIPL3,853,18442.0,274.0
FLA.PRWL5,616,17637.0,300.0
SLP.SIPL3,460,17532.0,560.0
WED.SADL4,914,17402.0,120.0
SAD.GNGL5,590,16981.0,189.0
ATL.LALL4,849,16747.0,140.0
ICL.MB_PEDL5,757,16745.0,126.0
LH.LALL4,346,16317.0,700.0
ICL.PLPL4,866,15835.0,108.0
SPS.PLPL4,935,15806.0,84.0
WED.IPSL3,899,15745.0,96.0
SMP.PLPL5,495,15254.0,160.0
ICL.IPSL5,568,14773.0,176.0
ATL.IBL4,794,14408.0,90.0
PVLP.SIPL5,995,14292.0,80.0
ICL.GORL4,700,14218.0,180.0
IPS.AOTUL5,443,14163.0,252.0
LH.SCLL4,982,14019.0,39.0
PLP.WEDL4,621,13588.0,96.0
AOTU.CREL4,951,13537.0,44.0
IPS.AVLPL4,801,13364.0,60.0
LAL.AVLPL4,238,13320.0,640.0
ICL.SCLL4,720,13176.0,70.0
LO.EPAL5,534,13125.0,144.0
IB.SMPL5,710,13104.0,64.0
SPS.SCLL4,611,12400.0,64.0
IB.SIPL3,685,12245.0,90.0
IPS.VESL4,554,12208.0,144.0
ME.LOPL4,292,12078.0,640.0
LO.CREL4,520,12068.0,192.0
SAD.LALL5,748,12020.0,80.0
ATL.IBL5,556,11872.0,126.0
FB.PBL5,351,11809.0,288.0
OCG.SPSL4,205,11748.0,512.0
FB.CREL4,179,11167.0,256.0
GNG.PRWL5,132,10635.0,1368.0
ATL.CREL4,518,10600.0,96.0
GNG.LALL3,578,10220.0,80.0
SMP.ATLL3,485,10000.0,96.0
SLP.PRWL3,171,9928.0,328.0
PLP.ATLL5,635,9581.0,90.0
AVLP.EPAL4,450,9549.0,162.0
GNG.SADL3,383,9446.0,180.0
IB.SMPL3,600,9360.0,48.0
AMMC.WEDL5,563,9166.0,48.0
AVLP.SCLL3,558,9128.0,48.0
SMP.FLAL4,531,9050.0,144.0
FLA.VESL4,417,8958.0,90.0
IB.ICLL4,635,8945.0,48.0
SPS.SADL3,435,8690.0,159.0
IBL3,496,8662.0,54.0
IPS.SADL3,378,8039.0,120.0
LAL.IBL5,439,7863.0,96.0
GNG.GORL5,322,7729.0,126.0
AL.IPSL3,345,7715.0,120.0
FB.SMPL4,203,7686.0,612.0
LAL.IBL4,393,7227.0,81.0
GNG.PRWL4,178,7161.0,490.0
PLP.SIPL4,424,7038.0,72.0
IB.IPSL3,444,6852.0,54.0
IPS.AMMCL3,383,6810.0,96.0
SLP.LHL3,233,6657.0,162.0
SPS.AMMCL3,184,6619.0,435.0
PRW.FLAL5,362,6566.0,54.0
SPS.SADL5,358,6508.0,144.0
AVLP.IBL4,411,6372.0,48.0
SPS.AOTUL3,218,6314.0,372.0
LAL.WEDL4,399,6177.0,54.0
NO.FBL3,63,6057.0,469.0
LH.SIPL3,344,5938.0,68.0
LH.GNGL4,331,5838.0,54.0
IPS.PVLPL4,301,5691.0,76.0
PRW.SLPL5,105,5686.0,174.0
SCL.AVLPL3,306,5663.0,64.0
IB.CREL4,287,5649.0,84.0
LO.LHL4,269,5455.0,108.0
PB.GAL5,47,5377.0,874.0
ICL.SADL5,342,5100.0,40.0
EPA.PVLPL4,382,5072.0,40.0
PRW.FLAL4,152,5033.0,181.0
LO.AOTUL3,226,5013.0,177.0
SCL.GORL5,283,4940.0,96.0
SCL.SLPL3,235,4935.0,88.0
LO.MEL5,140,4913.0,300.0
MB_CA.MB_MLL3,169,4856.0,329.0
LO.CREL3,248,4753.0,146.0
SPS.PVLPL4,296,4704.0,48.0
WED.AMMCL3,262,4475.0,72.0
PLP.SADL4,232,4413.0,81.0
AVLP.SMPL3,195,4150.0,80.0
GA.PBL5,106,4081.0,216.0
SIP.IBL3,274,4052.0,42.0
VES.GNGL3,230,3984.0,36.0
FLA.SLPL4,139,3392.0,128.0
WED.LALL3,158,3280.0,90.0
PVLP.PLPL3,197,3146.0,72.0
LO.IBL3,219,3036.0,33.0
PVLP.SCLL5,214,2988.0,24.0
WED.AOTUL5,159,2954.0,96.0
SLP.ALL3,117,2890.0,72.0
PRW.GNGL4,102,2765.0,270.0
LAL.IPSL3,180,2656.0,40.0
AL.SMPL3,87,2586.0,158.0
PRW.SLPL3,94,2510.0,132.0
SMP.VESL3,195,2436.0,24.0
LOP.SPSL3,178,2411.0,42.0
MB_PED.ICLL4,124,2394.0,36.0
FLA.GORL4,152,2356.0,48.0
AMMC.SADL3,89,2227.0,133.0
LH.GNGL5,139,2185.0,45.0
ATL.SMPL3,183,2134.0,40.0
VES.IBL4,123,2064.0,32.0
PVLP.SLPL3,182,1980.0,20.0
LAL.WEDL3,108,1794.0,35.0
ALL4,50,1659.0,249.0
LAL.PLPL3,129,1654.0,50.0
ME.SPSL4,48,1613.0,126.0
ATL.SIPL5,93,1596.0,48.0
GNG.AMMCL3,72,1591.0,111.0
SIP.CREL3,123,1560.0,24.0
SPS.SIPL3,120,1560.0,24.0
SLP.MB_MLL3,72,1539.0,73.0
IPS.LHL3,88,1516.0,48.0
LOP.MEL5,15,1505.0,438.0
ICL.SIPL4,113,1500.0,24.0
MB_CA.MB_VLL3,53,1471.0,149.0
AMMCL3,79,1416.0,72.0
SCL.MB_MLL3,76,1351.0,56.0
SPS.GORL5,106,1344.0,24.0
SCL.IBL5,84,1332.0,32.0
PLP.AMMCL3,44,1240.0,56.0
SIP.AOTUL3,84,1218.0,38.0
GNG.IBL4,90,1164.0,24.0
LAL.PVLPL5,71,1162.0,28.0
LAL.VESL3,69,1108.0,48.0
OCG.SPSL3,52,1080.0,48.0
WED.VESL3,68,1066.0,36.0
CRE.EPAL5,79,1020.0,24.0
SLP.PLPL3,77,990.0,18.0
VES.GORL4,70,976.0,36.0
WED.ICLL3,74,960.0,24.0
SMP.VESL4,83,958.0,20.0
SPS.MEL5,78,948.0,39.0
SMP.MB_PEDL4,58,882.0,36.0
LH.AVLPL3,43,866.0,92.0
SCL.ATLL5,50,864.0,32.0
SMP.GNGL3,72,840.0,20.0
PLP.LOPL3,31,829.0,45.0
SIP.SCLL3,65,814.0,18.0
SLP.GNGL5,52,727.0,25.0
MB_CA.MB_PEDL3,50,704.0,27.0
VES.IBL3,60,704.0,20.0
FB.SMPL5,26,703.0,165.0
PB.FBL3,23,660.0,108.0
SIP.SLPL3,53,659.0,19.0
PLP.ATLL4,38,656.0,32.0
LAL.EBL5,12,651.0,90.0
SPS.AVLPL5,47,636.0,24.0
VES.WEDL5,30,630.0,27.0
FLA.SPSL4,48,612.0,16.0
NOL3,17,573.0,81.0
ICL.SPSL3,40,564.0,24.0
ME.AOTUL3,23,552.0,88.0
PRW.SMPL5,15,550.0,45.0
IPS.PLPL5,27,504.0,32.0
MB_CA.SLPL3,22,496.0,64.0
SLP.MB_PEDL3,43,492.0,20.0
ICL.LALL4,30,490.0,21.0
EPA.GORL4,37,486.0,18.0
PLP.LOL5,20,480.0,40.0
GNG.PLPL4,36,474.0,16.0
VES.SPSL3,35,456.0,22.0
EPA.SPSL5,35,450.0,20.0
EPAL5,33,444.0,24.0
SAD.PLPL3,23,432.0,32.0
SLP.FLAL3,14,426.0,54.0
AVLP.MB_PEDL5,30,408.0,24.0
GNG.AMMCL4,24,400.0,42.0
SPS.OCGL3,24,393.0,28.0
LH.LALL3,15,390.0,60.0
SAD.SPSL3,31,384.0,24.0
VES.LALL3,21,336.0,16.0
IPS.PBL3,3,318.0,234.0
FLA.PRWL4,15,306.0,36.0
WED.SCLL3,17,288.0,32.0
ICL.MB_PEDL4,17,288.0,32.0
SLP.MB_VLL4,20,268.0,24.0
GOR.AMMCL5,21,264.0,24.0
LO.SIPL4,22,260.0,20.0
ME.AOTUL4,16,258.0,30.0
MB_CA.SLPL4,20,250.0,20.0
SLP.FBL3,10,245.0,42.0
SMP.FBL3,16,240.0,25.0
SAD.SMPL4,20,240.0,12.0
MB_CA.PLPL3,18,216.0,12.0
ME.IPSL4,12,216.0,18.0
SIP.AOTUL5,15,204.0,24.0
ME.IPSL3,15,195.0,24.0
PLP.AOTUL3,16,192.0,12.0
AMMC.SADL5,16,192.0,12.0
ICL.PLPL3,15,180.0,12.0
PRW.SIPL3,11,180.0,24.0
PLP.CREL3,14,173.0,20.0
WED.LALL5,12,164.0,16.0
WED.CREL3,11,144.0,24.0
GNG.WEDL3,12,144.0,12.0
CRE.IBL3,12,144.0,12.0
PRW.FLAL3,8,132.0,24.0
LO.LHL3,8,124.0,24.0
LAL.PLPL5,12,120.0,10.0
MB_CA.MB_MLL4,7,116.0,22.0
SCL.LHL3,9,108.0,12.0
ICL.IBL3,10,100.0,10.0
SIP.PLPL4,8,96.0,12.0
CAN.SIPL4,8,96.0,12.0
AMMC.GNGL4,7,91.0,18.0
VES.SADL5,7,84.0,12.0
PB.FBL5,5,82.0,30.0
CRE.EBL5,2,76.0,56.0
SCL.VESL4,6,72.0,12.0
ICL.PVLPL4,6,72.0,12.0
SAD.PVLPL4,4,64.0,16.0
SAD.ATLL3,5,60.0,12.0
LAL.WEDL5,3,52.0,30.0
SMP.GAL5,3,48.0,16.0
GNG.FLAL3,4,48.0,12.0
LAL.AOTUL4,4,48.0,12.0
EB.GAL5,3,48.0,16.0
VES.FLAL5,3,39.0,14.0
CAN.SLPL4,3,36.0,12.0
AMEL4,2,36.0,18.0
SCL.GNGL3,3,36.0,12.0
MB_CA.CREL3,2,31.0,19.0
ATL.SMPL4,2,24.0,12.0
LO.LOPL5,2,24.0,12.0
PLP.MB_MLL3,2,24.0,13.0
AOTU.BUL4,1,21.0,21.0
SIP.ICLL3,1,16.0,16.0
IPS.ATLL3,1,16.0,16.0
SIP.LALL3,1,12.0,12.0
MB_CA.SMPL3,1,10.0,10.0
ICL.LALL3,1,10.0,10.0
PLP.MB_MLL4,1,10.0,10.0
