motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
19250153,mixed,FWD->mix,FWD,mix,3,0,1,311,52,7.079,66216,212.913,visual_centrifugal,2,2,2,"[ascendingL1, centralL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,central,1,optic,2,optic,3
19152709,mixed,mix->LAT,mix,LAT,0,1,3,311,82,4.905,51533,165.701,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL2]",central,2,central,3,optic,2,visual_projection,2
18864678,mixed,mix->mix,mix,mix,1,2,1,311,22,2.718,43258,139.093,visual_centrifugal,2,2,2,"[ascendingL1, ascendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,ascending,3,optic,1,optic,2
18793015,mixed,mix->mix,mix,mix,1,2,1,311,15,1.977,43296,139.215,visual_centrifugal,2,2,2,"[centralL1, descendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,descending,3,optic,1,optic,2
18448233,mixed,mix->mix,mix,mix,0,2,2,311,10,1.912,52105,167.54,visual_centrifugal,2,2,2,"[centralL3, descendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,3,descending,2,optic,1,optic,2
18138934,mixed,mix->mix,mix,mix,1,1,2,81,28,1.443,76025,938.58,visual_centrifugal,3,2,2,"[centralL3, visual_projectionL2] -> visual_centrifugalL3 -> [opticL2, opticL3]",central,3,visual_projection,2,optic,2,optic,3
17552914,mixed,mix->mix,mix,mix,1,2,1,311,15,3.73,42852,137.788,visual_centrifugal,2,2,2,"[ascendingL1, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,visual_centrifugal,3,optic,1,optic,2
16803445,mixed,BWD->mix,BWD,mix,0,3,1,35584,34,1.957,33766,0.949,optic,2,2,2,"[opticL3, visual_projectionL3] -> opticL2 -> [visual_centrifugalL1, visual_projectionL2]",optic,3,visual_projection,3,visual_centrifugal,1,visual_projection,2
16765135,mixed,BWD->mix,BWD,mix,0,3,1,311,14,2.066,52196,167.833,visual_centrifugal,2,2,2,"[centralL3, descendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,3,descending,3,optic,1,optic,2
16690560,mixed,mix->mix,mix,mix,2,1,1,311,45,6.632,75044,241.299,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,3,visual_projection,1,optic,2,optic,3
16612448,mixed,mix->mix,mix,mix,0,2,2,311,34,3.386,45888,147.55,visual_centrifugal,2,2,2,"[ascendingL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,visual_projection,3,optic,1,optic,2
16495712,mixed,LAT->mix,LAT,mix,1,1,2,311,51,4.471,42985,138.215,visual_centrifugal,2,2,2,"[ascendingL2, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,2,central,2,optic,1,optic,3
16340672,mixed,mix->mix,mix,mix,2,1,1,35584,429,2.105,33766,0.949,optic,2,2,2,"[visual_centrifugalL1, visual_projectionL3] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,1,visual_projection,3,optic,3,visual_projection,2
16317669,mixed,BWD->mix,BWD,mix,0,3,1,35584,245,2.048,33802,0.95,optic,2,2,2,"[opticL3, visual_projectionL3] -> opticL2 -> [visual_projectionL1, visual_projectionL2]",optic,3,visual_projection,3,visual_projection,1,visual_projection,2
15992000,mixed,mix->FWD,mix,FWD,3,0,1,35584,766,4.474,40755,1.145,optic,2,2,2,"[opticL1, visual_projectionL2] -> opticL2 -> [opticL3, visual_projectionL3]",optic,1,visual_projection,2,optic,3,visual_projection,3
15973182,mixed,BWD->mix,BWD,mix,1,2,1,45,19,2.584,43991,977.578,visual_centrifugal,1,2,2,"[visual_centrifugalL2, visual_projectionL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",visual_centrifugal,2,visual_projection,2,optic,1,optic,2
15968172,mixed,BWD->mix,BWD,mix,1,3,0,35584,181,3.902,39774,1.118,optic,2,2,2,"[opticL3, visual_centrifugalL3] -> opticL2 -> [opticL1, visual_projectionL3]",optic,3,visual_centrifugal,3,optic,1,visual_projection,3
15760287,mixed,mix->BWD,mix,BWD,1,2,1,2715,403,2.287,72042,26.535,visual_projection,3,2,2,"[opticL2, opticL3] -> visual_projectionL3 -> [centralL2, visual_projectionL2]",optic,2,optic,3,central,2,visual_projection,2
15100986,mixed,LAT->mix,LAT,mix,1,0,3,45,3,2.435,43155,959.0,visual_centrifugal,1,2,2,"[centralL1, descendingL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,1,descending,1,optic,1,optic,2
